,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,dominant_topic
151,0.04,0.0,0.0,0.0,0.08,0.01,0.09,0.0,0.0,0.13,0.0,0.0,0.08,0.22,0.0,0.2,0.02,0.03,0.11,0.0,13
152,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.09,0.04,16
153,0.0,0.0,0.02,0.0,0.45,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.13,0.0,0.35,0.0,0.0,0.0,0.0,4
154,0.0,0.0,0.27,0.23,0.13,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.07,2
155,0.0,0.0,0.0,0.0,0.21,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,16
156,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.68,0.0,0.01,0.0,16
157,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,4
158,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.35,0.0,0.19,0.42,0.0,0.0,0.0,16
159,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,2
160,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,17
161,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.02,0.0,0.14,0.0,0.19,0.34,0.0,0.0,0.2,0.0,0.0,0.0,13
162,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.03,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,16
163,0.0,0.16,0.0,0.0,0.21,0.0,0.15,0.0,0.0,0.3,0.01,0.0,0.13,0.0,0.0,0.0,0.04,0.0,0.0,0.0,9
164,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,16
165,0.0,0.0,0.01,0.0,0.07,0.0,0.0,0.0,0.02,0.0,0.21,0.0,0.0,0.37,0.0,0.27,0.0,0.0,0.06,0.0,13
166,0.0,0.0,0.0,0.29,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
167,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.39,0.22,0.0,0.0,0.0,15
168,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.13,0.23,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.2,0.0,12
169,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.05,0.73,0.0,0.0,0.0,16
170,0.0,0.0,0.03,0.2,0.13,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.14,16
171,0.07,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,15
172,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.03,0.0,0.0,0.0,0.0,0.0,12
173,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,7
174,0.0,0.04,0.07,0.0,0.28,0.0,0.0,0.0,0.09,0.26,0.07,0.0,0.02,0.0,0.0,0.0,0.15,0.0,0.02,0.0,4
175,0.0,0.0,0.01,0.14,0.44,0.0,0.0,0.4,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
176,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,16
177,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.4,0.08,18
178,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.12,0.0,0.0,0.0,0.54,0.01,0.0,0.0,16
179,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.03,0.22,0.0,12
180,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.13,0.0,0.35,0.0,0.0,0.04,0.0,10
181,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.11,0.0,0.45,0.04,0.0,0.0,0.0,15
182,0.0,0.04,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
183,0.0,0.0,0.0,0.5,0.32,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.04,0.03,0.0,3
184,0.0,0.0,0.0,0.0,0.05,0.0,0.03,0.01,0.0,0.06,0.16,0.01,0.63,0.02,0.0,0.02,0.03,0.0,0.0,0.0,12
185,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.48,0.03,0.05,0.09,0.0,0.19,0.1,0.0,0.0,0.02,10
186,0.18,0.0,0.05,0.04,0.07,0.0,0.0,0.49,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
187,0.0,0.0,0.05,0.0,0.21,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.05,0.31,0.0,8
188,0.0,0.0,0.0,0.02,0.08,0.0,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,16
189,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.05,0.0,0.08,0.55,0.0,0.0,0.01,16
190,0.0,0.0,0.54,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.0,2
191,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.08,0.18,0.01,0.0,0.0,0.62,0.01,0.0,0.0,0.04,15
192,0.0,0.0,0.0,0.65,0.19,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,3
193,0.0,0.15,0.07,0.0,0.12,0.0,0.05,0.0,0.0,0.36,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
194,0.0,0.0,0.0,0.0,0.16,0.0,0.12,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.57,0.09,0.0,0.0,0.0,15
195,0.0,0.0,0.0,0.37,0.48,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,4
196,0.0,0.08,0.0,0.02,0.2,0.12,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.33,0.15,0.0,17
197,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.48,0.3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.09,0.0,8
198,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.13,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,16
199,0.0,0.0,0.17,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.18,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,4
200,0.0,0.0,0.0,0.0,0.33,0.15,0.0,0.15,0.04,0.0,0.06,0.08,0.0,0.03,0.0,0.06,0.0,0.0,0.1,0.0,4
201,0.0,0.77,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.07,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1
202,0.0,0.68,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.0,0.0,0.0,0.0,0.0,0.09,0.0,1
203,0.0,0.0,0.25,0.06,0.42,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.01,4
204,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,16
205,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.13,4
206,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.28,0.0,0.0,0.01,0.0,0.14,0.04,10
207,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.12,0.0,0.31,0.18,0.0,0.08,0.0,15
208,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.46,0.0,0.13,0.09,0.0,0.0,0.0,13
209,0.0,0.28,0.01,0.0,0.15,0.0,0.0,0.0,0.28,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,1
210,0.0,0.0,0.0,0.1,0.21,0.23,0.0,0.18,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.0,0.06,5
211,0.0,0.0,0.0,0.27,0.22,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.01,17
212,0.0,0.0,0.0,0.41,0.3,0.0,0.0,0.28,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
213,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,16
214,0.0,0.0,0.13,0.41,0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,3
215,0.0,0.0,0.0,0.04,0.43,0.07,0.01,0.4,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
216,0.0,0.0,0.0,0.6,0.09,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
217,0.0,0.18,0.0,0.0,0.1,0.0,0.0,0.02,0.07,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.02,0.55,0.0,0.04,17
218,0.0,0.0,0.0,0.45,0.44,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,3
219,0.0,0.0,0.09,0.01,0.11,0.0,0.0,0.05,0.0,0.0,0.41,0.0,0.0,0.0,0.08,0.11,0.0,0.01,0.0,0.13,10
220,0.0,0.0,0.02,0.1,0.14,0.06,0.0,0.17,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.16,0.07,7
221,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.68,0.0,0.24,0.0,0.0,0.0,0.03,0.0,0.0,0.0,10
222,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.08,0.0,0.0,0.31,0.0,0.0,12
223,0.0,0.27,0.0,0.0,0.45,0.0,0.21,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
224,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.12,0.01,0.0,0.0,0.0,0.53,0.26,0.0,0.0,0.0,15
225,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.03,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.01,16
226,0.0,0.0,0.0,0.01,0.19,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,16
227,0.0,0.0,0.08,0.0,0.08,0.0,0.13,0.0,0.01,0.0,0.18,0.04,0.0,0.0,0.0,0.44,0.05,0.0,0.0,0.0,15
228,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.02,0.0,0.54,0.04,0.0,0.0,0.0,15
229,0.0,0.0,0.01,0.43,0.4,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,3
230,0.0,0.01,0.02,0.44,0.16,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.16,3
231,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,16
232,0.0,0.0,0.04,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.41,0.16,0.0,0.0,0.0,15
233,0.0,0.0,0.0,0.73,0.16,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,3
234,0.0,0.43,0.04,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.15,0.0,1
235,0.0,0.11,0.0,0.0,0.15,0.0,0.0,0.03,0.12,0.0,0.02,0.0,0.0,0.33,0.0,0.25,0.0,0.0,0.0,0.0,13
236,0.0,0.04,0.0,0.0,0.44,0.08,0.07,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,4
237,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.04,0.17,0.0,0.24,0.04,0.0,0.07,0.0,10
238,0.09,0.0,0.0,0.0,0.07,0.02,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.06,0.0,0.0,0.0,15
239,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.15,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.28,0.0,1
240,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.01,0.23,0.05,0.02,0.07,0.0,0.04,0.54,0.0,0.0,0.0,16
241,0.0,0.0,0.02,0.5,0.44,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
242,0.0,0.38,0.0,0.0,0.28,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1
243,0.0,0.15,0.0,0.0,0.13,0.09,0.0,0.0,0.0,0.14,0.09,0.0,0.0,0.13,0.0,0.0,0.0,0.24,0.03,0.0,17
244,0.18,0.0,0.26,0.0,0.08,0.0,0.03,0.38,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,7
245,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.51,0.0,0.28,0.0,0.0,0.0,0.0,0.0,12
246,0.0,0.0,0.0,0.42,0.46,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
247,0.0,0.0,0.07,0.31,0.38,0.0,0.0,0.14,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,4
248,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.21,0.05,0.0,0.0,0.0,0.16,0.22,0.0,0.0,0.24,19
249,0.0,0.0,0.01,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.38,0.0,0.08,0.03,0.0,0.0,0.0,10
250,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.09,0.0,0.03,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.54,0.0,18
251,0.0,0.0,0.0,0.07,0.19,0.06,0.0,0.28,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
252,0.0,0.34,0.02,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.4,0.05,0.0,0.0,0.0,0.0,0.02,0.0,12
253,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,16
254,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.14,0.0,0.2,0.0,0.0,0.04,0.0,0.0,0.03,0.0,0.49,0.0,18
255,0.0,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,16
256,0.0,0.0,0.0,0.14,0.3,0.0,0.0,0.05,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,16
257,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.43,0.0,18
258,0.0,0.01,0.0,0.0,0.2,0.38,0.28,0.0,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
259,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,16
260,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,16
261,0.0,0.0,0.0,0.44,0.35,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.13,0.0,0.0,3
262,0.0,0.0,0.01,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,16
263,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.52,0.0,18
264,0.0,0.32,0.01,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.0,0.06,0.0,0.0,0.03,0.0,0.33,0.0,18
265,0.0,0.01,0.45,0.0,0.06,0.0,0.03,0.0,0.0,0.09,0.04,0.0,0.01,0.18,0.0,0.15,0.0,0.0,0.0,0.0,2
266,0.0,0.0,0.0,0.0,0.16,0.02,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.38,0.0,0.25,0.0,0.0,0.08,0.0,13
267,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.18,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,16
268,0.0,0.0,0.02,0.0,0.24,0.1,0.0,0.0,0.0,0.12,0.21,0.0,0.0,0.01,0.0,0.0,0.0,0.15,0.16,0.0,4
269,0.0,0.05,0.0,0.01,0.03,0.02,0.04,0.0,0.0,0.0,0.09,0.0,0.0,0.24,0.0,0.0,0.0,0.06,0.46,0.0,18
270,0.0,0.0,0.04,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.03,0.0,15
271,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.42,0.01,0.16,0.01,0.02,0.04,0.0,13
272,0.02,0.0,0.0,0.0,0.31,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,7
273,0.0,0.0,0.0,0.03,0.42,0.0,0.0,0.12,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,4
274,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.04,16
275,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.12,0.0,0.0,0.65,0.0,0.0,0.02,16
276,0.0,0.0,0.0,0.4,0.23,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.11,0.06,0.13,3
277,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.3,0.33,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
278,0.0,0.0,0.0,0.04,0.39,0.12,0.0,0.07,0.02,0.0,0.14,0.0,0.0,0.01,0.0,0.03,0.0,0.18,0.0,0.0,4
279,0.0,0.07,0.02,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
280,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,16
281,0.0,0.0,0.18,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,15
282,0.0,0.0,0.0,0.39,0.22,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.0,0.0,0.0,3
283,0.0,0.0,0.0,0.62,0.35,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
284,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.26,0.0,0.04,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.08,12
285,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.12,0.42,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,11
286,0.0,0.17,0.06,0.0,0.12,0.0,0.0,0.0,0.0,0.01,0.11,0.03,0.0,0.2,0.19,0.01,0.0,0.0,0.1,0.0,13
287,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.09,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,4
288,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.11,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.54,0.0,0.0,0.0,16
289,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,16
290,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,16
291,0.0,0.0,0.0,0.0,0.51,0.02,0.0,0.0,0.0,0.0,0.4,0.0,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.0,4
292,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,16
293,0.0,0.0,0.0,0.07,0.29,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.22,0.13,4
294,0.0,0.0,0.65,0.0,0.12,0.0,0.11,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.0,0.0,0.0,2
295,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.3,0.0,0.04,0.0,0.0,0.0,0.0,0.13,0.0,0.03,0.36,0.0,18
296,0.0,0.41,0.0,0.0,0.28,0.0,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.2,0.0,1
297,0.0,0.26,0.0,0.0,0.16,0.02,0.23,0.0,0.09,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.21,0.0,0.0,1
298,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,16
299,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,16
300,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,16
301,0.0,0.0,0.26,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.05,0.0,4
302,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
303,0.0,0.0,0.0,0.0,0.11,0.0,0.02,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.61,0.18,0.0,0.0,0.02,15
304,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.13,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.79,0.0,0.0,17
305,0.0,0.25,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.25,0.0,1
306,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.87,0.0,0.0,0.02,16
307,0.0,0.47,0.0,0.0,0.11,0.0,0.0,0.0,0.06,0.0,0.03,0.0,0.0,0.0,0.06,0.0,0.26,0.0,0.0,0.0,1
308,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.33,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,16
309,0.04,0.0,0.0,0.03,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,16
310,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.33,0.0,0.25,0.09,0.0,0.06,0.03,13
311,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.27,0.16,0.0,0.16,0.0,0.0,0.03,0.0,4
312,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.15,0.04,0.0,0.0,0.0,0.0,0.07,0.15,4
313,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.31,0.0,0.0,0.39,19
314,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.03,0.82,0.0,0.0,0.0,16
315,0.01,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.45,0.07,0.0,0.19,0.04,0.0,0.0,0.0,12
